GroupId,Province,Material Name,month,cur_volume,next_month,next_volume,volume_diff,Churn
ERW_C9H62020120019,Chiang Mai,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,4928,9.0,6972.0,2044.0,Yes
ERW_C9H62020120019,Chiang Mai,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,420,7.0,7364.0,6944.0,No
ERW_C9H62020120019,Chiang Mai,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,7364,8.0,20076.0,12712.0,No
ERW_C9H62020120019,Chiang Mai,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,20076,9.0,10724.0,-9352.0,Yes
ERW_C9H62020120019,Chiang Mai,MOBIL ATF 220 SYN TECH 12X1L/CAR,1,2376,3.0,2664.0,288.0,No
ERW_C9H62020120019,Chiang Mai,MOBIL ATF 220 SYN TECH 12X1L/CAR,3,2664,6.0,3252.0,588.0,Yes
ERW_C9H62020120019,Chiang Mai,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,1,14168,6.0,8204.0,-5964.0,Yes
ERW_C9H62020120019,Chiang Mai,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,6,8204,8.0,5712.0,-2492.0,Yes
ERW_C9H62020120019,Chiang Mai,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,8,5712,9.0,6384.0,672.0,No
ERW_C9H62020120019,Chiang Mai,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,12572,3.0,1652.0,-10920.0,Yes
ERW_C9H62020120019,Chiang Mai,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,1652,4.0,8512.0,6860.0,No
ERW_C9H62020120020,Chiang Rai,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3,920,11.0,10976.0,10056.0,Yes
ERW_CA6L2021110001,Phichit,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,4592,11.0,10416.0,5824.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,5,31,6.0,9680.0,9649.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,6,9680,8.0,2460.0,-7220.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,8,2460,10.0,6064.0,3604.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,10,6064,11.0,6160.0,96.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,5,4608,6.0,800.0,-3808.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,6,800,8.0,4528.0,3728.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,8,4528,10.0,7744.0,3216.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,10,7744,11.0,3584.0,-4160.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,6412,6.0,11900.0,5488.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,6,11900,7.0,3304.0,-8596.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,7,3304,8.0,11480.0,8176.0,No
ERW_CA7Y2022040001,Phitsanulok,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,8,11480,11.0,10136.0,-1344.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M-BRAKE FLUID DOT4 12X0.5L,2,1164,5.0,2700.0,1536.0,Yes
ERW_CA7Y2022040001,Phitsanulok,M-BRAKE FLUID DOT4 12X0.5L,5,2700,8.0,475.0,-2225.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBIL ATF 220 SYN TECH 12X1L/CAR,3,2172,6.0,4548.0,2376.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBIL ATF 220 SYN TECH 12X1L/CAR,6,4548,10.0,1512.0,-3036.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBIL DELVAC SUPER 20W-50 12X1L/CAR,5,43,8.0,2247.0,2204.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5,92,8.0,840.0,748.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 80W-90 4/5 LT,2,8200,3.0,4400.0,-3800.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 80W-90 4/5 LT,3,4400,7.0,3940.0,-460.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 80W-90 4/5 LT,7,3940,8.0,8560.0,4620.0,No
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,2,8260,3.0,4320.0,-3940.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,3,4320,5.0,1800.0,-2520.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,5,1800,7.0,7840.0,6040.0,No
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,7,7840,8.0,2300.0,-5540.0,Yes
ERW_CA7Y2022040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,8,2300,10.0,3400.0,1100.0,No
ERW_CEGN2022040005,Lamphun,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,2,8372,5.0,1288.0,-7084.0,Yes
ERW_CEGN2022040005,Lamphun,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,1288,7.0,11732.0,10444.0,No
ERW_CET92022080001,Uttaradit,M DELVAC SUPER 1400 15W-40 CTN 12X1L:TH,1,4992,5.0,5352.0,360.0,No
ERW_CET92022080001,Uttaradit,"MOBIL DELVAC MX ESP 15W-40, 20LT",1,6620,2.0,1940.0,-4680.0,Yes
ERW_CFNC2023070001,Chiang Rai,M SUP AIO Protection 0W-20 4x3.5L/CAR,5,4452,11.0,5936.0,1484.0,Yes
ERW_CFNC2023070001,Chiang Rai,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5,1020,11.0,2720.0,1700.0,Yes
ERW_CGAA2021010004,Phitsanulok,MOBIL DELVAC MX 10W-30 CTN 12X1L:TH,3,3108,9.0,5628.0,2520.0,Yes
ERW_CGAA2021010004,Phitsanulok,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,1,13300,6.0,12656.0,-644.0,Yes
ERW_CGAA2021010008,Nan,MOBILUBE HD 80W-90 4/5 LT,2,515,4.0,5060.0,4545.0,No
ERW_CGAA2021010008,Nan,MOBILUBE HD 80W-90 4/5 LT,4,5060,11.0,7220.0,2160.0,No
ERW_CM8N2021050001,Phetchabun,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,7420,6.0,12852.0,5432.0,No
ERW_CM8N2021050001,Phetchabun,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,6,12852,9.0,12376.0,-476.0,Yes
ERW_CM8N2021050001,Phetchabun,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,6,1708,12.0,7588.0,5880.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP AIO PROTECTION TBS 5W-30 12X1L/CAR,6,1560,9.0,384.0,-1176.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,4,1428,9.0,280.0,-1148.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,9,280,12.0,6524.0,6244.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP AIO Protection 0W-20 4x3.5L/CAR,6,11088,12.0,3171.0,-7917.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,196,9.0,5292.0,5096.0,Yes
ERW_CM8N2021050001,Phetchabun,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,5292,12.0,4788.0,-504.0,Yes
ERW_CM8N2021050001,Phetchabun,"MOBIL SUPER 2000 TBS 10W-30, 12X1LT CTN-N",4,1602,6.0,612.0,-990.0,Yes
ERW_CM8N2021050002,Chiang Mai,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,2,1764,3.0,8652.0,6888.0,No
ERW_CM8N2021050002,Chiang Mai,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,84,3.0,4620.0,4536.0,No
ERW_CM8N2021050003,Phrae,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,8,4088,11.0,12656.0,8568.0,Yes
ERW_CM8N2021050004,Lampang,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,2,13720,3.0,7840.0,-5880.0,Yes
ERW_CM8N2021050004,Lampang,M-COOLANT EX RM -24 AP C2 12X1L,1,360,4.0,6624.0,6264.0,Yes
ERW_CM8N2021050007,Phichit,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,6,304,12.0,3540.0,3236.0,Yes
ERW_CPCI2022060002,Chiang Mai,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,5376,9.0,4816.0,-560.0,Yes
ERW_CPCI2022060002,Chiang Mai,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,4816,11.0,588.0,-4228.0,Yes
ERW_CPCI2022060002,Chiang Mai,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,11,588,12.0,9688.0,9100.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,4,372,7.0,5160.0,4788.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,7,5160,8.0,2604.0,-2556.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,8,2604,11.0,204.0,-2400.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,4,4086,7.0,6516.0,2430.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,7,6516,8.0,3672.0,-2844.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,8,3672,11.0,7164.0,3492.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,4,1840,5.0,9240.0,7400.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,5,9240,7.0,6060.0,-3180.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,7,6060,8.0,2060.0,-4000.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,8,2060,9.0,3560.0,1500.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,9,3560,11.0,7100.0,3540.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,11480,7.0,13412.0,1932.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,7,13412,8.0,5824.0,-7588.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,5824,11.0,7420.0,1596.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2,4080,4.0,6100.0,2020.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,6100,5.0,9480.0,3380.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,9480,7.0,9400.0,-80.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7,9400,8.0,8040.0,-1360.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8,8040,9.0,1080.0,-6960.0,Yes
ERW_CRGG2021020001,Kamphaeng Phet,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9,1080,11.0,9340.0,8260.0,No
ERW_CRGG2021020001,Kamphaeng Phet,M DELVAC SUPER 1400 15W-40 PAIL 18L:TH,1,2718,5.0,2520.0,-198.0,Yes
ERW_CRGG2021020002,Tak,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,10920,2.0,7308.0,-3612.0,Yes
ERW_CXLT2023040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,8,5968,11.0,5496.0,-472.0,Yes
ERW_CXLT2023040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,11,5496,12.0,16.0,-5480.0,Yes
ERW_CXLT2023040001,Phitsanulok,M DEL LEG 20W-50 STD DEFENSE CTN 4X6L:TH,8,3720,12.0,5820.0,2100.0,Yes
ERW_CXLT2023040001,Phitsanulok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,8060,11.0,1020.0,-7040.0,Yes
ERW_CXLT2023040001,Phitsanulok,M-BRAKE FLUID DOT4 12X0.5L,4,200,8.0,244.0,44.0,Yes
ERW_CXLT2023040001,Phitsanulok,M-COOLANT EX RM -24 AP C2 12X1L,1,5352,11.0,4452.0,-900.0,Yes
ERW_CXLT2023040001,Phitsanulok,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,2,5824,5.0,10612.0,4788.0,No
ERW_CXLT2023040001,Phitsanulok,MOBIL SPECIAL 20W-50 4X4L/CAR,2,6176,8.0,5088.0,-1088.0,Yes
ERW_CXLT2023040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,1,5560,3.0,5480.0,-80.0,Yes
ERW_CXLT2023040001,Phitsanulok,MOBILUBE HD 85W-140 4/5 LT,3,5480,8.0,6700.0,1220.0,Yes
ERW_CXVX2023040002,Kamphaeng Phet,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,112,9.0,2408.0,2296.0,Yes
ERW_CXVX2023040002,Kamphaeng Phet,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,2408,11.0,5096.0,2688.0,No
ERW_CXVX2023040002,Kamphaeng Phet,M SUP AIO PROTECTION TBS 5W-30 12X1L/CAR,3,3684,11.0,216.0,-3468.0,Yes
ERW_CXVX2023040002,Kamphaeng Phet,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,7504,5.0,9100.0,1596.0,No
ERW_CXVX2023040002,Kamphaeng Phet,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,9100,11.0,9128.0,28.0,No
ERW_CXVX2023040002,Kamphaeng Phet,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,9240,3.0,7784.0,-1456.0,Yes
ERW_CXVX2023040002,Kamphaeng Phet,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,1736,3.0,11340.0,9604.0,No
ERW_CXVX2023040002,Kamphaeng Phet,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,11340,5.0,13804.0,2464.0,No
ERW_DB7M2021040001,Surat Thani,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,9940,10.0,140.0,-9800.0,Yes
ERW_DBG72020110003,Surat Thani,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,7,5488,8.0,13440.0,7952.0,No
ERW_DBG72020110003,Surat Thani,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,13440,10.0,13328.0,-112.0,Yes
ERW_DBG72020110003,Surat Thani,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,13328,11.0,11032.0,-2296.0,Yes
ERW_DBG72020110003,Surat Thani,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,8,13972,10.0,9212.0,-4760.0,Yes
ERW_DBG72020110003,Surat Thani,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,10,9212,11.0,13748.0,4536.0,No
ERW_DBG72020110003,Surat Thani,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,5660,6.0,700.0,-4960.0,Yes
ERW_DBG72020110003,Surat Thani,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6,700,12.0,260.0,-440.0,Yes
ERW_DBG72020110003,Surat Thani,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,7000,7.0,15428.0,8428.0,No
ERW_DBG72020110003,Surat Thani,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,3,1092,4.0,7000.0,5908.0,No
ERW_DBG72020110003,Surat Thani,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,4,7000,5.0,5432.0,-1568.0,Yes
ERW_DBG72020110003,Surat Thani,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,5,5432,6.0,9240.0,3808.0,No
ERW_DBG72020110003,Surat Thani,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,6804,3.0,9660.0,2856.0,No
ERW_DBG72020110003,Surat Thani,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,9660,4.0,5684.0,-3976.0,Yes
ERW_DBG72020110003,Surat Thani,MOBILUBE HD 80W-90 1/18 LT,1,6660,4.0,8298.0,1638.0,Yes
ERW_DBG72020110003,Surat Thani,MOBILUBE HD 80W-90 1/18 LT,4,8298,8.0,7920.0,-378.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,7,8064,9.0,5152.0,-2912.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,5152,10.0,9968.0,4816.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,9968,12.0,6664.0,-3304.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,8,6412,10.0,8792.0,2380.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,10,8792,12.0,8792.0,0.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3,4720,6.0,8900.0,4180.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP EVD Protection 20W-50 4x4+1L/CAR,4,8280,7.0,6360.0,-1920.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP EVD Protection 20W-50 4x4+1L/CAR,7,6360,9.0,6200.0,-160.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,11676,7.0,2156.0,-9520.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,2156,8.0,7224.0,5068.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,7224,10.0,21448.0,14224.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,21448,11.0,6720.0,-14728.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,M SUP Friction Fighter 10W-40 4x4+1L/CAR,7,2360,10.0,9920.0,7560.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,476,3.0,2604.0,2128.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,3,2604,5.0,3164.0,560.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,5,3164,6.0,13916.0,10752.0,No
ERW_DBG72020110004,Nakhon Si Thammarat,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,5656,3.0,4816.0,-840.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBIL SUPER 3000 5W-30 (AIO) 12X1L/CAR,1,4734,3.0,4660.0,-74.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBILUBE GX 80W-90 4/5 LT,6,8260,10.0,4800.0,-3460.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBILUBE HD 80W-90 4/5 LT,1,1120,6.0,1040.0,-80.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBILUBE HD 80W-90 4/5 LT,6,1040,10.0,6700.0,5660.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBILUBE HD 80W-90 4/5 LT,10,6700,12.0,2200.0,-4500.0,Yes
ERW_DBG72020110004,Nakhon Si Thammarat,MOBILUBE HD 85W-140 4/5 LT,6,6840,10.0,8280.0,1440.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,10,12656,11.0,4480.0,-8176.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1,9840,3.0,6060.0,-3780.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3,6060,5.0,5600.0,-460.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,5600,6.0,7620.0,2020.0,No
ERW_DBG72020110005,Nakhon Si Thammarat,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6,7620,8.0,3020.0,-4600.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,12796,3.0,10444.0,-2352.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,10444,6.0,5348.0,-5096.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,5488,6.0,7672.0,2184.0,No
ERW_DBG72020110005,Nakhon Si Thammarat,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,7672,8.0,2072.0,-5600.0,Yes
ERW_DBG72020110005,Nakhon Si Thammarat,"MOBIL ATF 3309 , 12x1 LT CTN",6,5196,9.0,3096.0,-2100.0,Yes
ERW_DBG72020110008,Trang,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,6,1032,9.0,5508.0,4476.0,Yes
ERW_DBG72020110008,Trang,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,2,1540,3.0,4956.0,3416.0,No
ERW_DBG72020110008,Trang,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,3,4956,4.0,7588.0,2632.0,No
ERW_DBG72020110008,Trang,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,4,7588,5.0,13720.0,6132.0,No
ERW_DBG72020110008,Trang,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,5096,8.0,6552.0,1456.0,Yes
ERW_DBG72020110008,Trang,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,5,7616,9.0,7296.0,-320.0,Yes
ERW_DBG72020110008,Trang,MOBIL 1 TBD 5W-40 12X1L/CAR,6,5532,9.0,4380.0,-1152.0,Yes
ERW_DBG72020110008,Trang,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,8736,4.0,504.0,-8232.0,Yes
ERW_DBG72020110010,Krabi,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,3612,6.0,4508.0,896.0,Yes
ERW_DBG72020110011,Surat Thani,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,12796,10.0,4144.0,-8652.0,Yes
ERW_DBG72020110011,Surat Thani,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,12656,10.0,196.0,-12460.0,Yes
ERW_DBG72020110011,Surat Thani,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,196,11.0,5068.0,4872.0,No
ERW_DBG72020110011,Surat Thani,M-BRAKE FLUID DOT4 12X0.5L,8,2976,10.0,396.0,-2580.0,Yes
ERW_DBG72020110011,Surat Thani,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,812,4.0,3976.0,3164.0,No
ERW_DBG72020110011,Surat Thani,MOBILUBE LS 85W-90 12/1 LT,2,504,5.0,1800.0,1296.0,Yes
ERW_DBG72020110011,Surat Thani,MOBILUBE LS 85W-90 12/1 LT,5,1800,10.0,912.0,-888.0,Yes
ERW_DBG72020110012,Songkhla,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,6,5488,8.0,7784.0,2296.0,No
ERW_DBG72020110012,Songkhla,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,8,7784,9.0,9688.0,1904.0,No
ERW_DBG72020110012,Songkhla,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,9688,10.0,13608.0,3920.0,No
ERW_DBG72020110012,Songkhla,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,1344,10.0,6944.0,5600.0,No
ERW_DBG72020110012,Songkhla,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,6944,12.0,13328.0,6384.0,No
ERW_DBG72020110012,Songkhla,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,8,13132,11.0,1120.0,-12012.0,Yes
ERW_DBG72020110012,Songkhla,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,2,13860,4.0,8372.0,-5488.0,Yes
ERW_DBG72020110012,Songkhla,M SUP AIO Protection 0W-20 4x3.5L/CAR,4,2562,6.0,6944.0,4382.0,No
ERW_DBG72020110012,Songkhla,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,9352,11.0,11592.0,2240.0,No
ERW_DBG72020110012,Songkhla,M SUP Friction Fighter 10W-40 4x4+1L/CAR,6,4420,9.0,3120.0,-1300.0,Yes
ERW_DBG72020110012,Songkhla,M SUP Friction Fighter 10W-40 4x4+1L/CAR,9,3120,11.0,7320.0,4200.0,No
ERW_DBG72020110012,Songkhla,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,2,1820,4.0,13412.0,11592.0,No
ERW_DBG72020110012,Songkhla,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,4,13412,6.0,2800.0,-10612.0,Yes
ERW_DBG72020110014,Pattani,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,11452,10.0,3808.0,-7644.0,Yes
ERW_DBG72020110014,Pattani,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,8,11396,10.0,1260.0,-10136.0,Yes
ERW_DBG72020110014,Pattani,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,10,1260,11.0,6664.0,5404.0,No
ERW_DBG72020110014,Pattani,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,11,6664,12.0,13692.0,7028.0,No
ERW_DBG72020110014,Pattani,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,11508,6.0,2604.0,-8904.0,Yes
