Invoicedate,Distributor,GroupId,Type,Province,MatNo,Material Name,New_Volume(L),Points,quarter,Churn,Region
2023-03-24,B,ERW_BM2U2020110013,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5780,2,1,Yes,Western
2023-10-31,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4660,2,4,Yes,Western
2023-11-30,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1100,2,4,Yes,Central
2023-09-08,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,640,2,3,Yes,Central
2023-06-15,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8160,2,2,Yes,Central
2023-09-29,B,ERW_B4642020110006,Reseller,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6120,2,3,Yes,Western
2023-05-31,B,ERW_B5CM2020120007,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3920,2,2,Yes,Western
2023-05-27,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,620,2,2,Yes,Central
2023-09-30,B,ERW_BXEO2021030012,Retails,Samut Sakhon,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7620,2,3,Yes,Central
2023-12-02,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1380,2,4,Yes,Central
2023-03-22,B,ERW_B5CM2020120007,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8520,2,1,Yes,Western
2023-05-16,B,ERW_B5CM2020120007,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3820,2,2,Yes,Western
2023-08-29,B,ERW_BM2U2020110040,Retails,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4160,2,3,Yes,Central
2023-10-27,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1640,2,4,Yes,Central
2023-03-23,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1760,2,1,No,Central
2023-09-29,B,ERW_BM2U2020110013,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1460,2,3,Yes,Western
2023-11-18,B,ERW_BM2U2020110121,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9840,2,4,No,Central
2023-09-30,B,ERW_BM2U2020110129,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4240,2,3,Yes,Western
2023-09-27,B,ERW_BM2U2020110133,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8800,2,3,Yes,Western
2023-03-25,B,ERW_BM2U2020110170,Retails,Uthai Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7680,2,1,No,Central
2023-11-10,B,ERW_BM2U2020110170,Retails,Uthai Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8100,2,4,No,Central
2023-11-18,B,ERW_BM2U2020110172,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9500,2,4,No,Western
2023-05-30,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7900,2,2,Yes,Central
2023-10-03,B,ERW_BM2U2020110035,Reseller,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4660,2,4,No,Central
2023-10-26,B,ERW_BM2U2020110035,Reseller,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3520,2,4,No,Central
2023-09-11,B,ERW_BM2U2020110146,Reseller,Prachuap Khiri Khan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8340,2,3,No,Western
2023-04-10,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6360,2,2,Yes,Central
2023-10-16,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2160,2,4,No,Western
2023-12-25,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2420,2,4,Yes,Western
2023-12-25,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2900,2,4,Yes,Western
2023-04-08,B,ERW_BM2U2020110172,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9240,2,2,No,Western
2023-05-23,B,ERW_BM2U2020110172,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2900,2,2,No,Western
2023-08-30,B,ERW_BM2U2020110040,Retails,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2500,2,3,Yes,Central
2023-09-13,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10892,2,3,Yes,Central
2023-11-02,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8960,2,4,Yes,Central
2023-05-31,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2800,2,2,No,Central
2023-05-26,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3600,2,2,No,Central
2023-03-31,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7100,2,1,No,Western
2023-11-24,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4900,2,4,No,Western
2023-10-02,B,ERW_BM2U2020110086,Retails,Prachuap Khiri Khan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9640,2,4,No,Western
2023-04-21,B,ERW_BM2U2020110113,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3900,2,2,Yes,Western
2023-11-02,B,ERW_BM2U2020110121,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1920,2,4,No,Central
2023-05-26,B,ERW_BM2U2020110170,Retails,Uthai Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8680,2,2,No,Central
2023-11-22,B,ERW_BM2U2020110172,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3460,2,4,No,Western
2023-04-10,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4860,2,2,Yes,Central
2023-10-27,B,ERW_BM2U2020110035,Reseller,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4560,2,4,No,Central
2023-10-04,B,ERW_BM2U2020110035,Reseller,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5660,2,4,No,Central
2023-09-25,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9620,2,3,Yes,Central
2023-06-30,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,840,2,2,Yes,Central
2023-08-14,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,560,2,3,Yes,Central
2023-08-31,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3140,2,3,No,Western
2023-09-28,B,ERW_BM2U2020110113,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8340,2,3,Yes,Western
2023-03-29,B,ERW_BXEO2021030005,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8680,2,1,Yes,Central
2023-11-30,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,868,2,4,No,Central
2023-12-21,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5840,2,4,Yes,Central
2023-04-25,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8840,2,2,Yes,Central
2023-04-03,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6200,2,2,Yes,Central
2023-10-14,B,ERW_B8AI2023110002,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1000,2,4,No,Central
2023-05-30,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,540,2,2,No,Central
2023-10-27,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6940,2,4,No,Central
2023-10-31,B,ERW_BM2U2020110013,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4200,2,4,Yes,Western
2023-11-14,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9720,2,4,No,Central
2023-05-16,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7480,2,2,No,Central
2023-07-29,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3500,2,3,No,Western
2023-12-22,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6380,2,4,No,Western
2023-09-16,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1680,2,3,No,Western
2023-07-05,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1280,2,3,No,Western
2023-08-22,B,ERW_BM2U2020110108,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2480,2,3,No,Western
2023-11-09,B,ERW_BM2U2020110108,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,180,2,4,No,Western
2023-10-10,B,ERW_BM2U2020110108,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7520,2,4,No,Western
2023-12-06,B,ERW_BM2U2020110108,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6300,2,4,No,Western
2023-07-19,B,ERW_BM2U2020110108,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,180,2,3,No,Western
2023-05-30,B,ERW_BM2U2020110113,Retails,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6020,2,2,Yes,Western
2023-10-12,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3520,2,4,No,Central
2023-06-30,B,ERW_BM2U2020110146,Reseller,Prachuap Khiri Khan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4820,2,2,No,Western
2023-12-25,B,ERW_BM2U2020110167,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7100,2,4,No,Central
2023-05-16,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6480,2,2,Yes,Central
2023-05-17,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8740,2,2,Yes,Central
2023-09-28,B,ERW_BVPU2021110001,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3720,2,3,Yes,Western
2023-08-18,B,ERW_BXEO2021030005,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6040,2,3,Yes,Central
2023-07-11,B,ERW_BXEO2021030005,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1060,2,3,Yes,Central
2023-11-24,B,ERW_BXEO2021030005,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6720,2,4,Yes,Central
2023-06-20,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9212,2,2,No,Western
2023-07-31,B,ERW_B5CM2020120008,Retails,Samut Sakhon,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5460,2,3,Yes,Central
2023-04-19,B,ERW_BM2U2020110012,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1000,2,2,Yes,Central
2023-10-14,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3960,2,4,No,Central
2023-05-31,B,ERW_BT8D2023080001,Retails,Prachuap Khiri Khan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,780,2,2,Yes,Western
2023-03-27,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4320,2,1,No,Central
2023-04-10,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1700,2,2,No,Central
2023-04-18,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,220,2,2,No,Central
2023-05-27,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8200,2,2,No,Central
2023-11-15,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8040,2,4,No,Central
2023-10-28,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9520,2,4,No,Central
2023-12-09,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8340,2,4,No,Central
2023-12-13,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7540,2,4,No,Central
2023-10-28,B,ERW_BM2U2020110136,Retails,Samut Sakhon,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7520,2,4,No,Central
2023-10-13,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6140,2,4,No,Central
2023-10-02,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,620,2,4,No,Central
2023-06-21,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2660,2,2,No,Western
2023-05-16,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8800,2,2,No,Central
2023-10-17,B,ERW_B4IR2021010005,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5920,2,4,No,Central
2023-07-06,B,ERW_BP3U2022110002,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5140,2,3,Yes,Central
2023-03-17,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2700,2,1,Yes,Central
2023-08-07,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6080,2,3,No,Western
2023-11-02,B,ERW_BM2U2020110176,Retails,Kanchanaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6420,2,4,No,Western
2023-10-31,B,ERW_BXG52021040278,Retails,Suphan Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3160,2,4,No,Central
2023-01-27,C,ERW_C08P2020090113,Reseller,Sukhothai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2080,2,1,Yes,Central
2023-02-23,C,ERW_C08P2020090113,Reseller,Sukhothai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5080,2,1,Yes,Central
2023-11-20,C,ERW_C9H62020120007,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8500,2,4,No,Central
2023-11-23,C,ERW_C9H62020120020,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10976,2,4,No,Northern
2023-07-14,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,400,2,3,No,Central
2023-05-02,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5540,2,2,No,Central
2023-03-03,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1460,2,1,No,Central
2023-01-27,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3380,2,1,No,Central
2023-06-15,C,ERW_C9H62020120007,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7200,2,2,No,Central
2023-04-04,C,ERW_C9H62020120007,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1740,2,2,No,Central
2023-12-23,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2540,2,4,Yes,Western
2023-06-21,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3880,2,2,Yes,Western
2023-11-20,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1620,2,4,Yes,Western
2023-05-23,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8880,2,2,Yes,Central
2023-01-31,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6540,2,1,Yes,Central
2023-07-15,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6420,2,3,Yes,Central
2023-04-22,C,ERW_C08P2020090022,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7600,2,2,Yes,Central
2023-11-24,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1340,2,4,Yes,Central
2023-06-13,C,ERW_C08P2020090068,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9420,2,2,No,Central
2023-11-06,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9280,2,4,No,Central
2023-11-06,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5620,2,4,No,Central
2023-09-26,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1800,2,3,No,Central
2023-04-12,C,ERW_C08P2020090218,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7140,2,2,No,Central
2023-11-14,C,ERW_C08P2020090218,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9920,2,4,No,Central
2023-09-29,C,ERW_C08P2020090218,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4180,2,3,No,Central
2023-03-13,C,ERW_C08P2020090218,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6200,2,1,No,Central
2023-03-02,C,ERW_C9H62020120007,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2760,2,1,No,Central
2023-10-05,C,ERW_C9H62020120007,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2580,2,4,No,Central
2023-03-25,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,680,2,1,Yes,Central
2023-03-20,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8380,2,1,Yes,Western
2023-02-17,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6820,2,1,Yes,Western
2023-02-06,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4080,2,1,No,Central
2023-04-06,C,ERW_C08P2020090008,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8840,2,2,Yes,Central
2023-11-01,C,ERW_C08P2020090008,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1540,2,4,Yes,Central
2023-11-24,C,ERW_C08P2020090068,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8720,2,4,No,Central
2023-07-14,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,120,2,3,No,Central
2023-05-02,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8020,2,2,No,Central
2023-01-27,C,ERW_C08P2020090073,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2820,2,1,No,Central
2023-11-25,C,ERW_C08P2020090113,Reseller,Sukhothai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,600,2,4,Yes,Central
2023-02-23,C,ERW_C08P2020090116,Retails,Sukhothai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9180,2,1,Yes,Central
2023-07-29,C,ERW_C08P2020090161,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6440,2,3,No,Northern
2023-06-22,C,ERW_C08P2020090161,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2560,2,2,No,Northern
2023-11-06,C,ERW_C08P2020090170,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5000,2,4,No,Northern
2023-05-12,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1820,2,2,Yes,Central
2023-09-19,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6680,2,3,Yes,Western
2023-07-15,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9400,2,3,No,Central
2023-03-21,C,ERW_C9H62020120020,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,800,2,1,No,Northern
2023-09-28,C,ERW_C08P2020090161,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3460,2,3,No,Northern
2023-06-07,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4120,2,2,Yes,Central
2023-02-15,C,ERW_C08P2020090004,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6160,2,1,Yes,Central
2023-06-23,C,ERW_C08P2020090008,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1500,2,2,Yes,Central
2023-11-01,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1560,2,4,Yes,Central
2023-09-23,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7780,2,3,Yes,Central
2023-09-15,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9220,2,3,Yes,Central
2023-07-15,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9980,2,3,Yes,Central
2023-11-13,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,760,2,4,Yes,Central
2023-03-07,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7100,2,1,Yes,Central
2023-01-26,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5120,2,1,No,Central
2023-03-13,C,ERW_C08P2020090055,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7520,2,1,Yes,Central
2023-09-08,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,100,2,3,Yes,Central
2023-03-02,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8840,2,1,Yes,Central
2023-11-10,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2940,2,4,Yes,Central
2023-09-20,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,900,2,3,Yes,Central
2023-08-10,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8460,2,3,Yes,Central
2023-06-08,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9700,2,2,Yes,Central
2023-05-23,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8140,2,2,Yes,Central
2023-03-11,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6000,2,1,Yes,Central
2023-05-26,C,ERW_C08P2020090104,Retails,Phetchabun,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9160,2,2,Yes,Central
